,bias,neg,pos,tgt
6442,1,158,603,1
6443,1,133,419,1
6444,1,78,418,1
6445,1,78,418,1
6446,1,243,487,1
6447,1,387,419,1
6448,1,213,749,1
6449,1,83,314,1
6450,1,159,421,1
6451,1,80,401,1
6452,1,484,947,1
6453,1,340,402,0
6454,1,360,487,1
6455,1,78,418,1
6456,1,371,609,1
6457,1,133,458,1
6458,1,133,456,1
6459,1,89,330,1
6460,1,333,351,1
6461,1,201,86,0
6462,1,46,38,0
6463,1,190,200,1
6464,1,72,92,1
6465,1,361,152,1
6466,1,134,58,0
6467,1,229,205,0
6468,1,155,92,0
6469,1,104,74,0
6470,1,284,133,0
6471,1,112,118,1
6472,1,205,85,0
6473,1,211,74,0
6474,1,357,173,0
6475,1,103,65,0
6476,1,148,65,1
6477,1,133,78,0
6478,1,416,152,0
6479,1,395,149,0
6480,1,397,191,0
6481,1,251,251,0
6482,1,202,99,0
6483,1,190,43,0
6484,1,343,168,0
6485,1,307,178,0
6486,1,136,49,0
6487,1,443,237,0
6488,1,361,152,1
6489,1,125,68,0
6490,1,383,193,0
6491,1,252,136,0
6492,1,37,10,0
6493,1,404,140,0
6494,1,145,40,1
6495,1,232,103,0
6496,1,227,167,0
6497,1,133,55,0
6498,1,150,76,1
6499,1,343,319,0
6500,1,229,166,0
6501,1,119,48,0
6502,1,121,49,0
6503,1,242,100,0
6504,1,203,126,0
6505,1,172,118,0
6506,1,231,153,1
6507,1,176,122,0
6508,1,97,43,0
6509,1,315,151,0
6510,1,349,138,0
6511,1,245,102,0
6512,1,178,113,0
6513,1,68,50,1
6514,1,58,34,1
6515,1,490,429,1
6516,1,238,91,0
6517,1,195,123,0
6518,1,881,552,0
6519,1,143,56,0
6520,1,240,155,0
6521,1,525,195,0
6522,1,58,30,0
6523,1,491,225,0
6524,1,175,79,0
6525,1,457,238,0
6526,1,644,320,0
6527,1,50,85,1
6528,1,180,72,0
6529,1,166,101,0
6530,1,92,162,0
6531,1,511,390,0
6532,1,154,143,1
6533,1,413,282,0
6534,1,549,257,0
6535,1,366,205,0
6536,1,108,48,0
6537,1,136,202,1
6538,1,147,71,0
6539,1,512,362,1
6540,1,211,292,1
6541,1,494,189,0
6542,1,158,106,1
6543,1,294,123,0
6544,1,278,138,0
6545,1,107,49,0
6546,1,99,60,0
6547,1,291,138,0
6548,1,208,80,0
6549,1,503,337,0
6550,1,127,68,0
6551,1,172,72,0
6552,1,383,519,1
6553,1,367,552,1
6554,1,90,44,0
6555,1,496,256,0
6556,1,569,302,0
6557,1,256,310,1
6558,1,252,147,0
6559,1,211,261,1
6560,1,360,151,0
6561,1,251,204,0
6562,1,70,31,0
6563,1,137,338,1
6564,1,112,201,1
6565,1,49,83,0
6566,1,172,309,1
6567,1,138,317,1
6568,1,78,142,1
6569,1,153,273,1
6570,1,19,68,1
6571,1,248,242,1
6572,1,19,67,1
6573,1,172,309,1
6574,1,80,55,0
6575,1,201,551,1
6576,1,306,186,0
6577,1,267,233,0
6578,1,106,241,1
6579,1,179,100,0
6580,1,316,165,0
6581,1,126,460,1
6582,1,172,309,1
6583,1,342,264,1
6584,1,94,112,1
6585,1,305,188,1
6586,1,316,519,1
6587,1,107,165,0
6588,1,259,298,0
6589,1,49,119,1
6590,1,393,280,1
6591,1,19,67,1
6592,1,119,144,0
6593,1,1,95,1
6594,1,193,311,0
6595,1,103,256,1
6596,1,42,137,1
6597,1,193,311,1
6598,1,71,115,1
6599,1,45,141,1
6600,1,118,193,1
6601,1,54,124,1
6602,1,193,311,0
6603,1,179,214,0
6604,1,114,127,1
6605,1,71,219,1
6606,1,88,102,1
6607,1,19,29,1
6608,1,25,70,0
6609,1,44,97,1
6610,1,171,269,1
6611,1,99,194,1
6612,1,31,52,0
6613,1,90,113,1
6614,1,168,214,0
6615,1,81,93,0
6616,1,168,214,1
6617,1,30,130,1
6618,1,193,311,1
6619,1,158,150,1
6620,1,193,311,1
6621,1,420,257,1
6622,1,72,149,0
6623,1,193,311,0
6624,1,79,123,1
6625,1,69,107,0
6626,1,193,311,1
6627,1,226,228,1
6628,1,24,87,1
6629,1,25,31,0
6630,1,9,40,0
6631,1,237,236,1
6632,1,50,112,1
6633,1,154,404,1
6634,1,50,112,0
6635,1,660,633,1
6636,1,335,248,1
6637,1,73,125,1
6638,1,165,290,1
6639,1,114,277,1
6640,1,73,41,0
6641,1,18,52,1
6642,1,275,358,1
6643,1,48,138,1
6644,1,182,169,1
6645,1,208,178,0
6646,1,142,122,0
6647,1,100,161,1
6648,1,49,44,0
6649,1,138,147,1
6650,1,110,287,1
6651,1,233,428,1
6652,1,65,201,1
6653,1,55,149,1
6654,1,391,207,1
6655,1,179,361,1
6656,1,65,201,1
6657,1,233,428,1
6658,1,316,184,0
6659,1,167,156,0
6660,1,205,175,0
6661,1,549,517,0
6662,1,130,90,0
6663,1,32,90,0
6664,1,48,42,0
6665,1,349,153,0
6666,1,59,51,0
6667,1,117,113,0
6668,1,19,21,1
6669,1,100,79,1
6670,1,69,13,0
6671,1,66,70,0
6672,1,238,125,0
6673,1,27,21,0
6674,1,37,29,0
6675,1,149,83,0
6676,1,57,35,0
6677,1,174,83,0
6678,1,25,21,0
6679,1,156,149,1
6680,1,551,233,0
6681,1,54,46,1
6682,1,27,23,0
6683,1,138,90,0
6684,1,524,212,0
6685,1,94,37,0
6686,1,108,169,1
6687,1,476,301,0
6688,1,71,101,1
6689,1,107,53,0
6690,1,336,301,0
6691,1,294,236,1
6692,1,146,68,1
6693,1,244,86,1
6694,1,112,93,0
6695,1,91,47,0
6696,1,49,53,1
6697,1,28,22,0
6698,1,194,249,1
6699,1,43,28,0
6700,1,417,230,0
6701,1,680,463,1
6702,1,66,86,1
6703,1,129,178,0
6704,1,46,35,0
6705,1,25,21,0
6706,1,200,80,0
6707,1,206,115,1
6708,1,47,304,1
6709,1,151,97,1
6710,1,233,144,0
6711,1,91,307,1
6712,1,94,480,1
6713,1,45,212,1
6714,1,80,449,1
6715,1,165,170,1
6716,1,66,117,0
6717,1,74,76,0
6718,1,65,319,1
6719,1,159,383,1
6720,1,65,301,1
6721,1,145,337,1
6722,1,110,189,0
6723,1,80,461,1
6724,1,49,304,1
6725,1,118,301,1
6726,1,46,300,1
6727,1,158,141,0
6728,1,87,231,1
6729,1,64,335,1
6730,1,72,326,1
6731,1,142,434,1
6732,1,31,154,1
6733,1,191,355,1
6734,1,71,346,1
6735,1,85,179,1
6736,1,68,223,1
6737,1,138,112,0
6738,1,73,346,1
6739,1,126,104,0
6740,1,80,449,1
6741,1,432,201,0
6742,1,44,32,0
6743,1,451,199,0
6744,1,16,4,0
6745,1,9,1,0
6746,1,141,83,0
6747,1,148,87,0
6748,1,488,377,1
6749,1,96,492,1
6750,1,73,210,1
6751,1,593,263,0
6752,1,112,507,1
6753,1,428,246,1
6754,1,106,265,1
6755,1,691,321,0
6756,1,185,125,0
6757,1,101,147,1
6758,1,74,60,1
6759,1,431,330,1
6760,1,176,179,1
6761,1,212,139,0
6762,1,199,103,0
6763,1,189,187,1
6764,1,168,103,0
6765,1,209,300,1
6766,1,0,0,0
6767,1,191,195,0
6768,1,198,492,1
6769,1,68,71,0
6770,1,196,227,1
6771,1,74,99,1
6772,1,393,147,1
6773,1,220,94,0
6774,1,202,89,0
6775,1,210,113,0
6776,1,70,206,1
6777,1,321,148,1
6778,1,402,104,0
6779,1,95,62,0
6780,1,16,31,0
6781,1,161,165,0
6782,1,154,433,1
6783,1,225,146,0
6784,1,154,433,1
6785,1,42,29,0
6786,1,161,83,0
6787,1,281,414,1
6788,1,296,145,0
6789,1,116,198,1
6790,1,244,443,1
6791,1,65,179,1
6792,1,154,433,1
6793,1,211,116,0
6794,1,399,177,0
6795,1,126,419,1
6796,1,224,158,0
6797,1,108,347,1
6798,1,406,147,1
6799,1,154,433,1
6800,1,229,262,0
6801,1,154,433,1
6802,1,93,98,1
6803,1,154,433,1
6804,1,157,83,0
6805,1,190,463,1
6806,1,154,433,1
6807,1,154,433,1
6808,1,154,433,1
6809,1,193,270,1
6810,1,121,48,0
6811,1,22,45,1
6812,1,608,483,1
6813,1,109,32,0
6814,1,243,153,0
6815,1,135,59,0
6816,1,265,141,0
6817,1,285,209,1
6818,1,512,593,1
6819,1,264,122,0
6820,1,346,178,0
6821,1,140,86,0
6822,1,141,87,0
6823,1,253,348,0
6824,1,140,86,0
6825,1,140,91,1
6826,1,736,331,0
6827,1,223,239,0
6828,1,140,86,0
6829,1,82,47,1
6830,1,227,96,0
6831,1,140,86,1
6832,1,34,22,0
6833,1,245,111,0
6834,1,265,141,0
6835,1,213,232,0
6836,1,170,65,1
6837,1,265,141,1
6838,1,142,86,0
6839,1,437,210,0
6840,1,265,141,1
6841,1,265,141,0
6842,1,140,86,0
6843,1,140,86,0
6844,1,102,111,1
6845,1,227,131,0
6846,1,69,104,0
6847,1,189,236,1
6848,1,177,123,0
6849,1,309,142,0
6850,1,56,34,0
6851,1,230,141,0
6852,1,157,101,1
6853,1,236,435,1
6854,1,92,78,1
6855,1,151,111,1
6856,1,22,21,1
6857,1,105,62,0
6858,1,225,120,0
6859,1,158,104,0
6860,1,94,65,0
6861,1,20,22,0
6862,1,110,128,1
6863,1,254,139,0
6864,1,260,212,0
6865,1,161,77,0
6866,1,51,49,1
6867,1,276,336,1
6868,1,61,69,0
6869,1,473,196,0
6870,1,64,56,0
6871,1,198,146,0
6872,1,675,422,0
6873,1,74,74,1
6874,1,364,258,0
6875,1,323,120,0
6876,1,227,86,0
6877,1,151,84,0
6878,1,33,3,0
6879,1,267,92,0
6880,1,47,8,0
6881,1,99,32,0
6882,1,722,319,0
6883,1,843,713,1
6884,1,106,60,0
6885,1,176,54,0
6886,1,548,282,0
6887,1,69,14,0
6888,1,115,29,0
6889,1,34,3,0
6890,1,121,108,0
6891,1,90,18,0
6892,1,33,3,0
6893,1,239,126,0
6894,1,79,16,1
6895,1,135,50,0
6896,1,63,13,0
6897,1,238,205,0
6898,1,723,310,0
6899,1,620,301,0
6900,1,204,91,0
6901,1,135,109,0
6902,1,159,81,0
6903,1,208,101,0
6904,1,212,89,0
6905,1,133,89,0
6906,1,123,65,0
6907,1,33,3,0
6908,1,209,39,0
6909,1,138,46,0
6910,1,193,73,0
6911,1,209,150,0
6912,1,180,95,0
6913,1,530,279,1
6914,1,352,230,0
6915,1,295,198,1
6916,1,426,154,0
6917,1,88,36,0
6918,1,342,130,0
6919,1,224,77,0
6920,1,286,131,0
6921,1,96,67,0
6922,1,140,56,0
6923,1,106,33,1
6924,1,429,370,0
6925,1,91,36,1
6926,1,673,309,0
6927,1,189,79,0
6928,1,122,38,0
6929,1,74,80,0
6930,1,166,199,1
6931,1,136,55,0
6932,1,185,77,0
6933,1,571,321,0
6934,1,387,202,0
6935,1,238,70,0
6936,1,424,131,0
6937,1,505,232,0
6938,1,442,180,0
6939,1,157,186,0
6940,1,881,384,0
6941,1,274,153,0
6942,1,61,24,0
6943,1,111,26,0
6944,1,185,155,1
6945,1,916,585,1
6946,1,921,583,0
6947,1,29,24,0
6948,1,361,126,0
6949,1,369,157,0
6950,1,27,27,1
6951,1,274,164,0
6952,1,306,196,0
6953,1,429,197,1
6954,1,103,175,1
6955,1,365,284,0
6956,1,274,164,0
6957,1,24,4,0
6958,1,246,151,0
6959,1,70,35,0
6960,1,37,146,1
6961,1,9,5,0
6962,1,467,177,0
6963,1,363,283,1
6964,1,153,165,1
6965,1,66,32,0
6966,1,383,226,1
6967,1,639,305,1
6968,1,545,394,0
6969,1,642,304,0
6970,1,530,284,0
6971,1,470,235,0
6972,1,73,158,1
6973,1,184,67,0
6974,1,915,583,0
6975,1,4,3,0
6976,1,12,10,0
6977,1,410,145,1
6978,1,284,366,1
6979,1,276,70,0
6980,1,581,211,0
6981,1,167,89,1
6982,1,40,6,0
6983,1,53,20,0
6984,1,164,75,0
6985,1,101,38,0
6986,1,57,10,0
6987,1,163,64,0
6988,1,266,78,0
6989,1,56,18,0
6990,1,510,332,0
6991,1,69,16,0
6992,1,842,193,0
6993,1,35,7,0
6994,1,157,136,0
6995,1,23,12,0
6996,1,289,135,0
6997,1,223,73,1
6998,1,46,15,0
6999,1,37,7,0
7000,1,188,51,0
7001,1,314,184,0
7002,1,461,188,0
7003,1,124,125,1
7004,1,635,298,0
7005,1,67,17,0
7006,1,126,53,0
7007,1,179,28,0
7008,1,161,107,0
7009,1,82,25,0
7010,1,177,108,0
7011,1,52,18,0
7012,1,83,38,0
7013,1,202,49,0
7014,1,585,249,0
7015,1,147,40,0
7016,1,203,124,0
7017,1,168,619,1
7018,1,149,212,1
7019,1,194,238,1
7020,1,31,152,1
7021,1,140,712,1
7022,1,115,314,1
7023,1,140,712,1
7024,1,140,712,1
7025,1,496,718,1
7026,1,140,701,1
7027,1,69,142,1
7028,1,140,712,1
7029,1,335,307,1
7030,1,107,204,1
7031,1,28,140,1
7032,1,71,372,1
7033,1,235,357,1
7034,1,140,702,1
7035,1,140,712,1
7036,1,140,712,1
7037,1,71,348,1
7038,1,140,712,1
7039,1,35,116,1
7040,1,149,212,1
7041,1,247,855,1
7042,1,71,165,1
7043,1,75,124,0
7044,1,47,105,1
7045,1,3,94,1
7046,1,28,140,1
7047,1,149,212,1
7048,1,3,94,1
7049,1,72,236,1
7050,1,120,91,1
7051,1,49,87,1
7052,1,212,682,1
7053,1,140,712,1
7054,1,107,204,1
7055,1,343,202,0
7056,1,214,239,0
7057,1,608,363,0
7058,1,48,15,0
7059,1,214,239,0
7060,1,418,150,0
7061,1,322,280,0
7062,1,461,291,0
7063,1,191,81,0
7064,1,127,195,0
7065,1,570,332,0
7066,1,64,8,0
7067,1,580,402,0
7068,1,214,239,0
7069,1,77,20,0
7070,1,32,7,0
7071,1,120,62,1
7072,1,182,138,0
7073,1,42,68,1
7074,1,80,27,0
7075,1,169,98,0
7076,1,64,8,0
7077,1,64,8,0
7078,1,70,56,0
7079,1,107,45,0
7080,1,186,191,0
7081,1,327,403,1
7082,1,140,170,0
7083,1,137,129,0
7084,1,236,155,0
7085,1,214,239,1
7086,1,79,20,0
7087,1,149,74,0
7088,1,70,56,0
7089,1,279,143,0
7090,1,53,99,1
7091,1,214,239,1
7092,1,118,121,0
7093,1,78,241,1
7094,1,98,173,1
7095,1,156,361,1
7096,1,328,308,1
7097,1,119,175,1
7098,1,149,236,1
7099,1,79,241,1
7100,1,156,172,0
7101,1,170,173,0
7102,1,205,301,1
7103,1,170,173,0
7104,1,171,266,1
7105,1,178,182,1
7106,1,297,300,1
7107,1,82,139,0
7108,1,177,218,1
7109,1,79,237,1
7110,1,166,195,0
7111,1,209,288,0
7112,1,205,293,1
7113,1,205,293,1
7114,1,522,415,0
7115,1,163,297,1
7116,1,139,307,1
7117,1,251,263,1
7118,1,57,141,1
7119,1,308,450,1
7120,1,160,386,1
7121,1,208,318,1
7122,1,252,326,1
7123,1,205,293,1
7124,1,236,457,1
7125,1,359,489,1
7126,1,30,117,1
7127,1,60,48,1
7128,1,68,181,1
7129,1,127,212,1
7130,1,34,23,0
7131,1,42,209,1
7132,1,59,181,1
7133,1,148,175,1
7134,1,236,113,0
7135,1,34,210,1
7136,1,128,217,1
7137,1,125,171,1
7138,1,51,88,1
7139,1,33,23,0
7140,1,13,82,1
7141,1,236,113,0
7142,1,930,541,0
7143,1,169,193,1
7144,1,225,192,1
7145,1,33,30,1
7146,1,119,58,0
7147,1,25,55,0
7148,1,17,41,1
7149,1,7,25,0
7150,1,118,100,1
7151,1,128,169,1
7152,1,262,228,0
7153,1,571,416,0
7154,1,196,105,0
7155,1,532,267,0
7156,1,471,233,0
7157,1,643,326,1
7158,1,264,245,0
7159,1,101,134,0
7160,1,216,137,0
7161,1,123,129,0
7162,1,214,218,0
7163,1,213,175,0
7164,1,214,211,1
7165,1,692,480,1
7166,1,285,248,0
7167,1,148,182,1
7168,1,486,242,0
7169,1,736,360,0
7170,1,492,244,1
7171,1,236,206,0
7172,1,80,73,0
7173,1,388,289,0
7174,1,421,207,0
7175,1,221,151,1
7176,1,614,299,1
7177,1,333,437,1
7178,1,958,397,0
7179,1,241,173,1
7180,1,160,128,1
7181,1,382,216,0
7182,1,217,93,0
7183,1,84,55,0
7184,1,413,215,0
7185,1,153,127,0
7186,1,139,120,1
7187,1,698,317,0
7188,1,177,147,0
7189,1,158,149,0
7190,1,222,112,0
7191,1,155,98,0
7192,1,238,264,1
7193,1,226,390,1
7194,1,82,48,0
7195,1,132,304,1
7196,1,54,46,0
7197,1,84,146,1
7198,1,505,182,0
7199,1,135,89,0
7200,1,99,89,1
7201,1,106,62,0
7202,1,89,88,0
7203,1,360,175,1
7204,1,236,96,0
7205,1,91,56,0
7206,1,344,199,0
7207,1,241,162,0
7208,1,398,293,0
7209,1,64,53,0
7210,1,46,41,0
7211,1,237,337,1
7212,1,232,459,1
7213,1,454,382,1
7214,1,8,1,0
7215,1,69,117,1
7216,1,277,116,0
7217,1,153,90,0
7218,1,294,160,1
7219,1,262,161,0
7220,1,839,433,1
7221,1,154,174,1
7222,1,272,573,1
7223,1,342,226,0
7224,1,258,269,1
7225,1,232,95,0
7226,1,807,338,0
7227,1,286,569,1
7228,1,274,140,0
7229,1,97,57,0
7230,1,52,44,0
7231,1,140,123,1
7232,1,125,109,1
7233,1,327,268,0
7234,1,249,255,0
7235,1,350,311,0
7236,1,395,432,0
7237,1,565,281,1
7238,1,114,74,1
7239,1,248,359,1
7240,1,317,184,0
7241,1,249,79,0
7242,1,368,324,1
7243,1,56,32,0
7244,1,77,116,1
7245,1,248,359,1
7246,1,807,338,0
7247,1,462,366,0
7248,1,472,213,0
7249,1,611,322,0
7250,1,120,139,0
7251,1,807,338,0
7252,1,124,239,1
7253,1,87,120,1
7254,1,156,306,1
7255,1,551,231,0
7256,1,141,58,0
7257,1,212,84,1
7258,1,81,48,0
7259,1,103,63,0
7260,1,126,104,1
7261,1,1228,621,0
7262,1,44,66,1
7263,1,299,91,0
7264,1,174,82,0
7265,1,527,260,0
7266,1,119,193,0
7267,1,395,210,0
7268,1,117,62,1
7269,1,424,160,0
7270,1,286,308,1
7271,1,38,41,1
7272,1,60,86,0
7273,1,159,89,1
7274,1,187,110,0
7275,1,219,173,1
7276,1,246,101,0
7277,1,225,137,0
7278,1,343,209,1
7279,1,68,35,0
7280,1,631,254,1
7281,1,133,80,1
7282,1,720,355,0
7283,1,27,14,0
7284,1,281,167,0
7285,1,264,386,1
7286,1,35,17,0
7287,1,136,126,0
7288,1,109,49,0
7289,1,406,145,0
7290,1,488,165,0
7291,1,213,70,0
7292,1,83,57,1
7293,1,60,27,1
7294,1,150,537,1
7295,1,217,420,1
7296,1,338,500,1
7297,1,484,959,1
7298,1,361,824,1
7299,1,482,737,1
7300,1,458,785,1
7301,1,177,490,1
7302,1,134,504,1
7303,1,171,460,1
7304,1,713,705,1
7305,1,292,402,1
7306,1,258,619,1
7307,1,513,914,1
7308,1,508,440,1
7309,1,406,479,1
7310,1,302,679,1
7311,1,589,780,0
7312,1,177,491,1
7313,1,119,340,1
7314,1,278,608,1
7315,1,253,599,1
7316,1,243,570,1
7317,1,578,627,0
7318,1,279,555,1
7319,1,820,553,0
7320,1,448,742,1
7321,1,206,386,1
7322,1,834,674,0
7323,1,179,343,1
7324,1,189,513,1
7325,1,160,142,1
7326,1,89,451,1
7327,1,135,373,1
7328,1,267,781,1
7329,1,65,160,1
7330,1,188,475,0
7331,1,411,274,1
7332,1,886,403,0
7333,1,163,443,1
7334,1,0,8,1
7335,1,171,385,1
7336,1,65,160,1
7337,1,91,164,1
7338,1,53,225,1
7339,1,210,365,1
7340,1,224,520,1
7341,1,170,346,1
7342,1,103,33,0
7343,1,229,633,1
7344,1,46,180,1
7345,1,202,342,1
7346,1,144,508,1
7347,1,278,785,1
7348,1,63,445,1
7349,1,237,609,1
7350,1,80,164,1
7351,1,39,85,0
7352,1,120,62,1
7353,1,150,317,1
7354,1,118,212,1
7355,1,92,228,1
7356,1,196,448,1
7357,1,114,366,1
7358,1,246,233,0
7359,1,58,26,1
7360,1,425,282,0
7361,1,133,290,1
7362,1,156,94,0
7363,1,137,80,1
7364,1,126,83,1
7365,1,94,50,1
7366,1,387,138,0
7367,1,93,68,0
7368,1,98,260,1
7369,1,118,282,1
7370,1,195,126,1
7371,1,96,59,0
7372,1,114,78,0
7373,1,221,561,1
7374,1,643,263,0
7375,1,325,150,0
7376,1,367,128,0
7377,1,137,79,0
7378,1,118,282,1
7379,1,137,79,0
7380,1,130,115,1
7381,1,54,18,0
7382,1,170,145,0
7383,1,834,384,0
7384,1,429,251,0
7385,1,390,374,1
7386,1,225,88,0
7387,1,95,59,0
7388,1,156,94,0
7389,1,108,71,1
7390,1,77,47,1
7391,1,117,86,0
7392,1,236,200,0
7393,1,189,136,0
7394,1,171,94,0
7395,1,92,151,1
7396,1,117,86,1
7397,1,137,79,0
7398,1,259,708,1
7399,1,133,359,1
7400,1,233,94,0
7401,1,183,140,0
7402,1,287,873,1
7403,1,175,746,1
7404,1,354,355,1
7405,1,104,422,1
7406,1,212,186,0
7407,1,151,205,1
7408,1,342,627,1
7409,1,239,804,1
7410,1,138,79,1
7411,1,259,708,1
7412,1,318,468,0
7413,1,354,355,1
7414,1,183,212,0
7415,1,68,51,0
7416,1,245,125,0
7417,1,425,250,0
7418,1,186,558,1
7419,1,133,359,1
7420,1,191,526,1
7421,1,133,361,1
7422,1,172,284,1
7423,1,237,781,1
7424,1,497,201,0
7425,1,175,746,1
7426,1,133,359,1
7427,1,232,603,1
7428,1,273,183,1
7429,1,138,404,1
7430,1,249,668,1
7431,1,613,515,0
7432,1,243,101,0
7433,1,71,324,1
7434,1,237,781,1
7435,1,241,226,1
7436,1,354,162,0
7437,1,366,159,0
7438,1,108,125,1
7439,1,181,98,0
7440,1,19,28,1
7441,1,200,147,0
7442,1,98,151,0
7443,1,106,81,0
7444,1,308,165,0
7445,1,204,144,0
7446,1,146,151,1
7447,1,125,126,0
7448,1,39,49,0
7449,1,382,237,0
7450,1,910,475,0
7451,1,235,151,0
7452,1,272,172,0
7453,1,152,132,0
7454,1,184,281,1
7455,1,249,123,0
7456,1,250,175,0
7457,1,179,147,0
7458,1,111,69,0
7459,1,157,133,0
7460,1,489,233,1
7461,1,225,445,1
7462,1,176,98,0
7463,1,357,217,0
7464,1,42,52,1
7465,1,183,343,1
7466,1,129,192,1
7467,1,305,311,0
7468,1,136,63,0
7469,1,120,92,1
7470,1,3,0,0
7471,1,528,238,0
7472,1,1027,221,0
7473,1,250,150,0
7474,1,157,41,0
7475,1,100,68,1
7476,1,359,220,0
7477,1,253,102,0
7478,1,363,102,0
7479,1,89,17,0
7480,1,186,69,0
7481,1,142,75,1
7482,1,425,269,0
7483,1,542,492,0
7484,1,119,36,0
7485,1,483,300,0
7486,1,148,44,0
7487,1,336,293,0
7488,1,209,143,0
7489,1,79,19,1
7490,1,373,279,0
7491,1,100,51,1
7492,1,517,276,0
7493,1,319,146,0
7494,1,98,59,0
7495,1,181,114,1
7496,1,169,47,0
7497,1,313,142,0
7498,1,571,224,0
7499,1,443,224,0
7500,1,155,80,1
7501,1,668,381,0
7502,1,196,56,0
7503,1,229,181,0
7504,1,164,84,0
7505,1,59,491,1
7506,1,110,461,1
7507,1,59,491,1
7508,1,115,380,1
7509,1,59,491,1
7510,1,172,365,1
7511,1,59,491,1
7512,1,59,491,1
7513,1,144,225,1
7514,1,31,278,1
7515,1,25,313,1
7516,1,59,491,1
7517,1,59,491,1
7518,1,136,314,1
7519,1,59,491,1
7520,1,59,491,1
7521,1,25,333,1
7522,1,276,580,1
7523,1,189,389,1
7524,1,59,491,1
7525,1,376,355,1
7526,1,59,491,1
7527,1,31,278,1
7528,1,59,491,1
7529,1,59,491,1
7530,1,3,190,1
7531,1,56,282,1
7532,1,31,278,1
7533,1,25,333,1
7534,1,59,491,1
7535,1,25,333,1
7536,1,59,491,1
7537,1,25,333,1
7538,1,59,491,1
7539,1,59,491,1
7540,1,59,491,1
7541,1,59,491,1
7542,1,131,381,1
7543,1,59,491,1
7544,1,445,248,0
7545,1,238,142,0
7546,1,290,108,0
7547,1,355,172,0
7548,1,260,188,0
7549,1,174,33,0
7550,1,447,173,0
7551,1,89,29,0
7552,1,235,195,1
7553,1,236,177,0
7554,1,144,76,0
7555,1,163,32,0
7556,1,199,87,0
7557,1,370,130,0
7558,1,80,17,0
7559,1,175,284,1
7560,1,89,21,0
7561,1,292,114,0
7562,1,176,78,0
7563,1,138,51,0
7564,1,720,303,0
7565,1,189,49,0
7566,1,170,32,0
7567,1,97,21,0
7568,1,576,214,0
7569,1,139,48,0
7570,1,175,33,0
7571,1,536,209,0
7572,1,302,105,1
7573,1,308,135,0
7574,1,158,32,0
7575,1,105,24,0
7576,1,79,17,0
7577,1,208,47,0
7578,1,79,17,0
7579,1,496,309,0
7580,1,176,32,0
7581,1,187,82,0
7582,1,174,33,0
7583,1,208,697,1
7584,1,185,64,0
7585,1,108,321,1
7586,1,34,70,1
7587,1,46,17,0
7588,1,120,435,1
7589,1,17,57,1
7590,1,65,404,1
7591,1,212,316,1
7592,1,249,676,1
7593,1,233,77,0
7594,1,286,136,1
7595,1,98,370,1
7596,1,114,353,1
7597,1,40,352,1
7598,1,123,163,1
7599,1,58,265,1
7600,1,58,162,1
7601,1,87,289,1
7602,1,83,117,1
7603,1,228,332,1
7604,1,175,522,1
7605,1,187,342,1
7606,1,288,792,1
7607,1,119,175,1
7608,1,155,342,1
7609,1,253,599,1
7610,1,13,82,1
7611,1,331,441,1
7612,1,121,610,1
